v1	Id(M1)
2.089999999999999e+000	5.460886e-004
2.099999999999999e+000	5.465291e-004
2.109999999999999e+000	5.469677e-004
2.119999999999999e+000	5.474044e-004
2.129999999999999e+000	5.478393e-004
2.139999999999998e+000	5.482725e-004
2.149999999999998e+000	5.487039e-004
2.159999999999998e+000	5.491338e-004
2.169999999999998e+000	5.495620e-004
2.179999999999998e+000	5.499886e-004
2.189999999999997e+000	5.504137e-004
2.199999999999997e+000	5.508373e-004
2.209999999999997e+000	5.512593e-004
2.219999999999997e+000	5.516800e-004
2.229999999999996e+000	5.520993e-004
2.239999999999996e+000	5.525172e-004
2.249999999999996e+000	5.529338e-004
2.259999999999996e+000	5.533491e-004
2.269999999999996e+000	5.537631e-004
2.279999999999995e+000	5.541758e-004
2.289999999999995e+000	5.545873e-004
2.299999999999995e+000	5.549976e-004
2.309999999999995e+000	5.554068e-004
2.319999999999995e+000	5.558148e-004
2.329999999999994e+000	5.562217e-004
2.339999999999994e+000	5.566275e-004
2.349999999999994e+000	5.570322e-004
2.359999999999994e+000	5.574358e-004
2.369999999999993e+000	5.578384e-004
2.379999999999993e+000	5.582400e-004
2.389999999999993e+000	5.586406e-004
2.399999999999993e+000	5.590402e-004
2.409999999999993e+000	5.594388e-004
2.419999999999992e+000	5.598366e-004
2.429999999999992e+000	5.602334e-004
2.439999999999992e+000	5.606292e-004
2.449999999999992e+000	5.610243e-004
2.459999999999992e+000	5.614185e-004
2.469999999999991e+000	5.618118e-004
2.479999999999991e+000	5.622043e-004
2.489999999999991e+000	5.625961e-004
2.500000000000000e+000	5.629870e-004
Step Information: V2=3  (Run: 7/7)
0.000000000000000e+000	-4.526607e-006
1.000000000000000e-002	3.633600e-007
2.000000000000000e-002	5.243036e-006
3.000000000000000e-002	1.011110e-005
4.000000000000000e-002	1.496679e-005
5.000000000000000e-002	1.980982e-005
6.000000000000001e-002	2.464008e-005
7.000000000000001e-002	2.945757e-005
8.000000000000000e-002	3.426227e-005
9.000000000000000e-002	3.905420e-005
9.999999999999999e-002	4.383337e-005
1.100000000000000e-001	4.859976e-005
1.200000000000000e-001	5.335339e-005
1.300000000000000e-001	5.809426e-005
1.400000000000000e-001	6.282235e-005
1.500000000000000e-001	6.753767e-005
1.600000000000000e-001	7.224020e-005
1.700000000000000e-001	7.692995e-005
1.800000000000000e-001	8.160690e-005
1.900000000000000e-001	8.627104e-005
2.000000000000000e-001	9.092235e-005
2.100000000000001e-001	9.556084e-005
2.200000000000001e-001	1.001865e-004
2.300000000000001e-001	1.047993e-004
2.400000000000001e-001	1.093992e-004
2.500000000000001e-001	1.139862e-004
2.600000000000001e-001	1.185604e-004
2.700000000000001e-001	1.231216e-004
2.800000000000001e-001	1.276699e-004
2.900000000000001e-001	1.322052e-004
3.000000000000001e-001	1.367276e-004
3.100000000000001e-001	1.412370e-004
3.200000000000001e-001	1.457334e-004
3.300000000000001e-001	1.502167e-004
3.400000000000001e-001	1.546871e-004
3.500000000000001e-001	1.591444e-004
3.600000000000002e-001	1.635886e-004
3.700000000000002e-001	1.680197e-004
3.800000000000002e-001	1.724376e-004
3.900000000000002e-001	1.768425e-004
4.000000000000002e-001	1.812341e-004
4.100000000000002e-001	1.856126e-004
4.200000000000002e-001	1.899779e-004
4.300000000000002e-001	1.943299e-004
4.400000000000002e-001	1.986687e-004
4.500000000000002e-001	2.029942e-004
4.600000000000002e-001	2.073063e-004
4.700000000000003e-001	2.116051e-004
4.800000000000003e-001	2.158906e-004
4.900000000000003e-001	2.201627e-004
5.000000000000002e-001	2.244213e-004
5.100000000000002e-001	2.286665e-004
5.200000000000002e-001	2.328982e-004
5.300000000000003e-001	2.371164e-004
5.400000000000003e-001	2.413211e-004
5.500000000000003e-001	2.455122e-004
5.600000000000003e-001	2.496897e-004
5.700000000000003e-001	2.538535e-004
5.800000000000003e-001	2.580037e-004
5.900000000000003e-001	2.621402e-004
6.000000000000003e-001	2.662629e-004
6.100000000000003e-001	2.703719e-004
6.200000000000003e-001	2.744671e-004
6.300000000000003e-001	2.785484e-004
6.400000000000004e-001	2.826159e-004
6.500000000000004e-001	2.866694e-004
6.600000000000004e-001	2.907090e-004
6.700000000000004e-001	2.947346e-004
6.800000000000004e-001	2.987462e-004
6.900000000000004e-001	3.027437e-004
7.000000000000004e-001	3.067270e-004
7.100000000000004e-001	3.106963e-004
7.200000000000004e-001	3.146513e-004
7.300000000000004e-001	3.185920e-004
7.400000000000004e-001	3.225185e-004
7.500000000000004e-001	3.264307e-004
7.600000000000005e-001	3.303284e-004
7.700000000000005e-001	3.342118e-004
7.800000000000005e-001	3.380806e-004
7.900000000000005e-001	3.419350e-004
8.000000000000005e-001	3.457748e-004
8.100000000000005e-001	3.495999e-004
8.200000000000005e-001	3.534103e-004
8.300000000000005e-001	3.572060e-004
8.400000000000005e-001	3.609869e-004
8.500000000000005e-001	3.647530e-004
8.600000000000005e-001	3.685041e-004
8.700000000000006e-001	3.722403e-004
8.800000000000006e-001	3.759614e-004
8.900000000000006e-001	3.796675e-004
9.000000000000006e-001	3.833584e-004
9.100000000000006e-001	3.870340e-004
9.200000000000006e-001	3.906943e-004
9.300000000000006e-001	3.943393e-004
9.400000000000006e-001	3.979688e-004
9.500000000000006e-001	4.015829e-004
9.600000000000006e-001	4.051813e-004
9.700000000000006e-001	4.087640e-004
9.800000000000007e-001	4.123309e-004
9.900000000000007e-001	4.158820e-004
1.000000000000001e+000	4.194172e-004
1.010000000000001e+000	4.229363e-004
1.020000000000001e+000	4.264394e-004
1.030000000000001e+000	4.299261e-004
1.040000000000001e+000	4.333966e-004
1.050000000000001e+000	4.368506e-004
1.060000000000001e+000	4.402880e-004
1.070000000000001e+000	4.437088e-004
1.080000000000001e+000	4.471127e-004
1.090000000000001e+000	4.504998e-004
1.100000000000001e+000	4.538698e-004
1.110000000000001e+000	4.572226e-004
1.120000000000001e+000	4.605581e-004
1.130000000000001e+000	4.638761e-004
1.140000000000001e+000	4.671764e-004
1.150000000000001e+000	4.704590e-004
1.160000000000001e+000	4.737235e-004
1.170000000000001e+000	4.769698e-004
1.180000000000001e+000	4.801978e-004
1.190000000000001e+000	4.834072e-004
1.200000000000001e+000	4.865977e-004
1.210000000000001e+000	4.897693e-004
1.220000000000001e+000	4.929216e-004
1.230000000000001e+000	4.960544e-004
1.240000000000001e+000	4.991673e-004
1.250000000000001e+000	5.022602e-004
1.260000000000001e+000	5.053326e-004
1.270000000000001e+000	5.083844e-004
1.280000000000001e+000	5.114151e-004
1.290000000000001e+000	5.144243e-004
1.300000000000001e+000	5.174118e-004
1.310000000000001e+000	5.203770e-004
1.320000000000001e+000	5.233196e-004
1.330000000000001e+000	5.262390e-004
1.340000000000001e+000	5.291348e-004
1.350000000000001e+000	5.320064e-004
1.360000000000001e+000	5.348533e-004
1.370000000000001e+000	5.376748e-004
1.380000000000001e+000	5.404704e-004
1.390000000000001e+000	5.432392e-004
1.400000000000001e+000	5.459808e-004
1.410000000000001e+000	5.486942e-004
1.420000000000001e+000	5.513785e-004
1.430000000000001e+000	5.540331e-004
1.440000000000001e+000	5.566570e-004
1.450000000000001e+000	5.592491e-004
1.460000000000001e+000	5.618085e-004
1.470000000000001e+000	5.643342e-004
1.480000000000001e+000	5.668250e-004
1.490000000000001e+000	5.692798e-004
1.500000000000001e+000	5.716974e-004
1.510000000000001e+000	5.740767e-004
1.520000000000001e+000	5.764163e-004
1.530000000000001e+000	5.787150e-004
1.540000000000001e+000	5.809716e-004
1.550000000000001e+000	5.831848e-004
1.560000000000001e+000	5.853535e-004
1.570000000000001e+000	5.874765e-004
1.580000000000001e+000	5.895527e-004
1.590000000000001e+000	5.915811e-004
1.600000000000001e+000	5.935608e-004
1.610000000000001e+000	5.954910e-004
1.620000000000001e+000	5.973712e-004
1.630000000000001e+000	5.992009e-004
1.640000000000001e+000	6.009798e-004
1.650000000000001e+000	6.027078e-004
1.660000000000001e+000	6.043852e-004
1.670000000000001e+000	6.060122e-004
1.680000000000001e+000	6.075893e-004
1.690000000000001e+000	6.091174e-004
1.700000000000001e+000	6.105972e-004
1.710000000000001e+000	6.120299e-004
1.720000000000001e+000	6.134166e-004
1.730000000000001e+000	6.147589e-004
1.740000000000001e+000	6.160580e-004
1.750000000000001e+000	6.173156e-004
1.760000000000001e+000	6.185332e-004
1.770000000000001e+000	6.197125e-004
1.780000000000001e+000	6.208553e-004
1.790000000000001e+000	6.219630e-004
1.800000000000001e+000	6.230375e-004
1.810000000000001e+000	6.240802e-004
1.820000000000001e+000	6.250929e-004
1.830000000000001e+000	6.260772e-004
1.840000000000001e+000	6.270343e-004
1.850000000000001e+000	6.279660e-004
1.860000000000001e+000	6.288734e-004
1.870000000000001e+000	6.297579e-004
1.880000000000001e+000	6.306208e-004
1.890000000000002e+000	6.314633e-004
1.900000000000002e+000	6.322865e-004
1.910000000000002e+000	6.330914e-004
1.920000000000002e+000	6.338790e-004
1.930000000000002e+000	6.346504e-004
1.940000000000002e+000	6.354064e-004
1.950000000000002e+000	6.361477e-004
1.960000000000002e+000	6.368752e-004
1.970000000000002e+000	6.375897e-004
1.980000000000002e+000	6.382918e-004
1.990000000000002e+000	6.389820e-004
2.000000000000001e+000	6.396613e-004
2.010000000000001e+000	6.403299e-004
2.020000000000001e+000	6.409885e-004
2.030000000000001e+000	6.416375e-004
2.040000000000001e+000	6.422775e-004
2.050000000000000e+000	6.429089e-004
2.060000000000000e+000	6.435320e-004
2.070000000000000e+000	6.441473e-004
2.080000000000000e+000	6.447552e-004
2.089999999999999e+000	6.453559e-004
2.099999999999999e+000	6.459498e-004
2.109999999999999e+000	6.465372e-004
2.119999999999999e+000	6.471184e-004
2.129999999999999e+000	6.476936e-004
2.139999999999998e+000	6.482631e-004
2.149999999999998e+000	6.488272e-004
2.159999999999998e+000	6.493860e-004
2.169999999999998e+000	6.499398e-004
2.179999999999998e+000	6.504888e-004
2.189999999999997e+000	6.510331e-004
2.199999999999997e+000	6.515729e-004
2.209999999999997e+000	6.521085e-004
2.219999999999997e+000	6.526400e-004
2.229999999999996e+000	6.531674e-004
2.239999999999996e+000	6.536910e-004
2.249999999999996e+000	6.542109e-004
2.259999999999996e+000	6.547272e-004
2.269999999999996e+000	6.552401e-004
2.279999999999995e+000	6.557496e-004
2.289999999999995e+000	6.562559e-004
2.299999999999995e+000	6.567591e-004
2.309999999999995e+000	6.572593e-004
2.319999999999995e+000	6.577565e-004
2.329999999999994e+000	6.582509e-004
2.339999999999994e+000	6.587425e-004
2.349999999999994e+000	6.592315e-004
2.359999999999994e+000	6.597179e-004
2.369999999999993e+000	6.602017e-004
2.379999999999993e+000	6.606831e-004
2.389999999999993e+000	6.611622e-004
2.399999999999993e+000	6.616389e-004
2.409999999999993e+000	6.621134e-004
2.419999999999992e+000	6.625857e-004
2.429999999999992e+000	6.630558e-004
2.439999999999992e+000	6.635239e-004
2.449999999999992e+000	6.639899e-004
2.459999999999992e+000	6.644540e-004
2.469999999999991e+000	6.649161e-004
2.479999999999991e+000	6.653763e-004
2.489999999999991e+000	6.658347e-004
2.500000000000000e+000	6.662913e-004
